Pathway Name,Reaction,Global Score,Rule ID,Reaction Rule,Rule Score,dfG_prime_o,dfG_prime_m,dfG_uncert,Normalised dfG_prime_o,Normalised dfG_prime_m,Normalised dfG_uncert,FBA,FBA Flux,FBA Normalised Flux,UniProt,Selenzyme Score
E,RP5,,RR-02-3c0c72b1716ba3fb-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=C=O>>[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H].[H+],1.0,-747.8087564511779,-730.6939189164569,384000.00134496525,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.0,,,
C,pathway,,,,,-7986.146223307767,-747.8087564511779,1152000.0060216265,,,,fba_obj_biomass;fba_obj_fraction,0.15583039419895375;0.25000000000000233,,,
C,RP1,,RR-02-6002fb3d1c06dab7-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(OP(=O)(O[H])O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-4002.2830412416884,-3985.1682037069672,26.24600486031095,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000000233,,,
C,RP2,,RR-02-f738894b2ad6d45e-16-F,[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H].O=C=O>>[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].[H+],0.5982208769718989,-758.5208764338122,-758.5208764338122,5.576308860695526,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000000233,,,
C,RP3,,RR-02-8d8305303cbccbf7-16-F,[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H],0.46366934034054247,-1766.962400535668,-1766.962400535668,384000.0013219222,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000000233,,,
C,RP4,,RR-02-1c6be2f2f3e90a23-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=P(O)(O)O.[H+]>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]O[H],0.7023718970192103,-710.5711486454189,-744.800823714861,384000.0014159077,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000000233,,,
C,RP5,,RR-02-3c0c72b1716ba3fb-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=C=O>>[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H].[H+],1.0,-747.8087564511779,-730.6939189164569,384000.00134496525,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.25000000000000233,,,
B,pathway,,,,,-2986.060794166494,1810.3328066058136,768000.0036050263,,,,fba_obj_biomass;fba_obj_fraction,0.1558303941989541;0.2499999999999949,,,
B,RP1,,RR-02-51aaae51751a0950-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-2236.6806487333856,-2219.5658111986645,13.00246208410757,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
B,RP2,,RR-02-f738894b2ad6d45e-16-F,[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H].O=C=O>>[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].[H+],0.5982208769718989,-758.5208764338122,-758.5208764338122,5.576308860695526,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
B,RP3,,RR-02-f67f5fa0f53921d2-16-F,[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H],1.0,-1766.962400535668,-1766.962400535668,384000.0013219222,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
B,RP4,,RR-02-f99f8aedab2de5ca-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H]>>[H]C(=O)C([H])([H])[H].[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H],1.0,1776.1031315363716,1793.2179690710927,384000.0012496288,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.2499999999999949,,,
D,pathway,,,,,-7226.730769213946,11.606697642643155,1152000.006025973,,,,fba_obj_biomass;fba_obj_fraction,0.1558303941989548;0.24999999999999276,,,
D,RP1,,RR-02-6002fb3d1c06dab7-16-F,[H]OC([H])(C([H])([H])[H])C([H])(O[H])C([H])([H])[H].N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>[H+].[H]N=C(O[H])C1=C([H])N(C2([H])OC([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C3([H])OC([H])(n4c([H])nc5c(N([H])[H])nc([H])nc54)C([H])(OP(=O)(O[H])O[H])C3([H])O[H])C([H])(O[H])C2([H])O[H])C([H])=C([H])C1([H])[H].[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.6702613998846042,-4002.2830412416884,-3985.1682037069672,26.24600486031095,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999276,,,
D,RP2,,RR-02-f738894b2ad6d45e-16-F,[H]OC([H])(C(=O)C([H])([H])[H])C([H])([H])[H].O=C=O>>[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].[H+],0.5982208769718989,-758.5208764338122,-758.5208764338122,5.576308860695526,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999276,,,
D,RP3,,RR-02-f67f5fa0f53921d2-16-F,[H]OC(=O)C(O[H])(C(=O)C([H])([H])[H])C([H])([H])[H].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(=N)[nH]1>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]OC(=O)C(=O)C([H])([H])[H],1.0,-1766.962400535668,-1766.962400535668,384000.0013219222,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999276,,,
D,RP4,,RR-02-1c6be2f2f3e90a23-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].O=P(O)(O)O.[H+]>>[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H].[H]O[H],0.7023718970192103,-710.5711486454189,-744.800823714861,384000.0014159077,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999276,,,
D,RP5,,RR-02-f99f8aedab2de5ca-16-F,[H]N=c1c(C([H])([H])[n+]2c(C([H])(O[H])C([H])([H])[H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H]>>[H]C(=O)C([H])([H])[H].[H]N=c1c(C([H])([H])[n+]2c([H])sc(C([H])([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H])c2C([H])([H])[H])c([H])nc(C([H])([H])[H])n1[H],1.0,11.606697642643155,28.72153517736419,384000.00135431514,,,,fba_obj_biomass;fba_obj_fraction,0.0;0.24999999999999276,,,
